 	Label	Volume	SurfaceArea	Sphericity	EulerNumber	Elli.Center.X	Elli.Center.Y	Elli.Center.Z	Elli.R1	Elli.R2	Elli.R3	Elli.Azim	Elli.Elev	Elli.Roll	Elli.R1/R2	Elli.R1/R3	Elli.R2/R3	InscrBall.Center.X	InscrBall.Center.Y	InscrBall.Center.Z	InscrBall.Radius
8484	8484	0.126	0.754	4.172	1.000	306.345	436.599	337.907	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	306.095	436.348	337.656	0.501
8485	8485	0.126	0.754	4.172	1.000	167.576	438.101	337.907	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	167.325	437.851	337.656	0.501
8486	8486	0.126	0.754	4.172	1.000	132.508	558.335	337.907	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	132.257	558.085	337.656	0.501
8487	8487	1.257	5.671	0.980	1.000	148.338	115.424	339.159	0.932	0.728	0.576	12.709	62.555	-55.884	1.280	1.617	1.264	148.288	115.224	338.157	0.501
8488	8488	0.126	0.754	4.172	1.000	485.193	222.182	338.408	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	484.942	221.931	338.157	0.501
8489	8489	0.126	0.754	4.172	1.000	310.353	307.848	338.408	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	310.103	307.598	338.157	0.501
8490	8490	0.377	2.026	1.936	1.000	310.854	308.182	338.742	0.647	0.373	0.000	90.000	35.264	-90.000	1.732	Infinity	Infinity	310.604	308.099	338.157	0.501
8491	8491	0.126	0.754	4.172	1.000	254.244	315.363	338.408	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	253.994	315.112	338.157	0.501
8492	8492	0.126	0.754	4.172	1.000	229.696	339.911	338.408	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	229.446	339.660	338.157	0.501
8493	8493	43.126	91.539	0.274	1.500	167.376	437.976	343.219	5.753	1.803	1.356	-38.196	-59.287	92.699	3.191	4.242	1.330	166.824	437.851	340.161	1.169
8494	8494	0.126	0.754	4.172	1.000	133.009	558.335	338.408	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	132.758	558.085	338.157	0.501
8495	8495	0.377	2.026	1.936	1.000	147.203	114.472	339.076	0.647	0.373	3.178E-14	-3.058E-25	45.000	90.000	1.732	2.035E13	1.175E13	146.785	114.222	338.658	0.501
8496	8496	0.126	0.754	4.172	1.000	493.209	221.180	338.909	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	492.958	220.929	338.658	0.501
8497	8497	56.831	89.390	0.511	1.000	92.376	223.592	341.380	3.048	2.362	2.138	-51.624	-39.319	159.374	1.291	1.426	1.105	92.680	223.434	341.163	1.837
8498	8498	1.257	5.799	0.917	1.000	245.327	306.446	339.460	1.302	0.662	0.370	-55.233	-20.775	-146.917	1.967	3.516	1.788	244.475	306.596	338.658	0.501
8499	8499	0.251	1.416	2.519	1.000	244.225	307.347	339.159	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	243.974	307.097	338.658	0.501
8500	8500	0.126	0.754	4.172	1.000	254.244	314.862	338.909	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	253.994	314.611	338.658	0.501
8501	8501	608.541	426.867	0.538	2.500	88.999	323.463	347.535	7.475	5.637	3.784	36.320	44.711	135.046	1.326	1.975	1.489	89.173	322.627	346.173	3.507
8502	8502	0.126	0.754	4.172	1.000	230.698	339.410	338.909	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	230.448	339.159	338.658	0.501
8503	8503	0.126	0.754	4.172	1.000	229.195	342.916	338.909	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	228.945	342.666	338.658	0.501
8504	8504	0.126	0.754	4.172	1.000	247.230	365.460	338.909	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	246.980	365.210	338.658	0.501
8505	8505	0.126	0.754	4.172	1.000	270.776	384.497	338.909	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	270.526	384.247	338.658	0.501
8506	8506	0.126	0.754	4.172	1.000	493.209	221.681	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	492.958	221.430	339.159	0.501
8507	8507	0.251	1.416	2.519	1.000	300.334	281.798	339.660	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	300.083	281.547	339.159	0.501
8508	8508	0.126	0.754	4.172	1.000	90.426	325.382	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	90.175	325.132	339.159	0.501
8509	8509	0.126	0.754	4.172	1.000	462.148	325.883	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	461.898	325.633	339.159	0.501
8510	8510	0.126	0.754	4.172	1.000	228.694	340.913	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	228.444	340.662	339.159	0.501
8511	8511	0.126	0.754	4.172	1.000	169.580	341.414	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	169.329	341.163	339.159	0.501
8512	8512	3.520	14.240	0.485	1.000	314.540	394.910	340.787	1.814	1.009	0.800	-49.179	43.003	61.634	1.798	2.268	1.262	314.110	394.266	339.159	0.501
8513	8513	0.880	4.000	1.369	1.000	383.352	436.384	339.839	0.748	0.549	0.463	-70.929	50.353	148.160	1.362	1.614	1.185	383.245	435.847	339.159	0.501
8514	8514	0.126	0.754	4.172	1.000	382.493	438.101	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	382.243	437.851	339.159	0.501
8515	8515	0.126	0.754	4.172	1.000	152.046	503.729	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	151.795	503.479	339.159	0.501
8516	8516	0.126	0.754	4.172	1.000	400.027	514.750	339.410	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.777	514.500	339.159	0.501
8517	8517	0.126	0.754	4.172	1.000	245.728	300.835	339.911	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	245.477	300.584	339.660	0.501
8518	8518	0.251	1.416	2.519	1.000	90.927	325.132	339.911	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	90.676	324.631	339.660	0.501
8519	8519	0.126	0.754	4.172	1.000	551.822	330.893	339.911	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	551.572	330.643	339.660	0.501
8520	8520	0.126	0.754	4.172	1.000	229.696	340.412	339.911	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	229.446	340.161	339.660	0.501
8521	8521	0.126	0.754	4.172	1.000	253.242	362.955	339.911	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	252.992	362.705	339.660	0.501
8522	8522	0.126	0.754	4.172	1.000	148.038	115.474	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	147.787	115.224	340.161	0.501
8523	8523	0.126	0.754	4.172	1.000	148.539	115.975	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	148.288	115.725	340.161	0.501
8524	8524	0.126	0.754	4.172	1.000	281.798	179.098	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	281.547	178.848	340.161	0.501
8525	8525	0.126	0.754	4.172	1.000	374.478	206.151	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	374.227	205.900	340.161	0.501
8526	8526	3.143	11.129	0.811	1.000	153.568	218.976	341.353	1.424	0.951	0.600	78.518	-55.746	-24.319	1.498	2.374	1.585	153.298	218.925	341.163	0.668
8527	8527	5.658	16.071	0.872	1.000	299.788	280.818	341.681	1.467	1.077	0.914	66.874	-81.451	15.628	1.363	1.605	1.178	299.582	280.545	341.163	0.835
8528	8528	0.126	0.754	4.172	1.000	300.334	281.297	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	300.083	281.046	340.161	0.501
8529	8529	11.819	29.687	0.604	1.000	551.306	331.117	341.930	2.290	1.430	0.959	-25.932	46.713	-91.103	1.602	2.387	1.490	551.572	330.643	341.664	0.835
8530	8530	4.652	13.612	0.970	1.000	280.660	401.449	341.495	1.295	1.094	0.795	-53.406	-70.105	-164.301	1.183	1.629	1.377	280.545	401.280	341.163	0.835
8531	8531	0.126	0.754	4.172	1.000	400.027	512.246	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	399.777	511.995	340.161	0.501
8532	8532	158.673	188.651	0.424	1.500	399.852	514.122	346.682	7.020	2.787	2.224	35.859	45.895	-57.536	2.519	3.157	1.253	400.278	514.500	344.169	2.004
8533	8533	0.126	0.754	4.172	1.000	400.528	514.750	340.412	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.278	514.500	340.161	0.501
8534	8534	0.251	1.416	2.519	1.000	373.977	206.401	340.913	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	373.726	205.900	340.662	0.501
8535	8535	0.754	3.708	1.262	1.000	367.548	272.279	341.330	0.856	0.531	0.412	-33.564	-3.518	-170.004	1.612	2.081	1.291	367.214	272.029	340.662	0.501
8536	8536	0.126	0.754	4.172	1.000	228.193	340.412	340.913	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	227.943	340.161	340.662	0.501
8537	8537	0.126	0.754	4.172	1.000	401.029	515.251	340.913	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	400.779	515.001	340.662	0.501
8538	8538	315.083	279.547	0.514	-0.500	546.344	99.925	347.247	6.355	4.362	2.869	8.179	55.865	-84.729	1.457	2.215	1.521	545.059	99.694	346.674	2.672
8539	8539	0.251	1.416	2.519	1.000	134.762	154.049	341.413	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	134.261	153.799	341.163	0.501
8540	8540	111.398	194.695	0.190	-1.000	567.084	157.044	345.805	6.453	2.842	2.273	83.697	71.675	-23.047	2.270	2.839	1.251	567.102	157.807	343.668	1.837
8541	8541	0.126	0.754	4.172	1.000	373.977	202.644	341.413	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	373.726	202.393	341.163	0.501
8542	8542	0.126	0.754	4.172	1.000	497.216	217.673	341.413	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	496.966	217.423	341.163	0.501
8543	8543	3.520	11.432	0.938	1.000	367.303	304.037	342.308	1.059	1.035	0.862	57.983	2.402	172.282	1.022	1.228	1.201	366.713	303.590	342.165	0.668
8544	8544	0.126	0.754	4.172	1.000	260.757	308.349	341.413	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	260.506	308.099	341.163	0.501
8545	8545	0.126	0.754	4.172	1.000	230.698	339.410	341.413	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	230.448	339.159	341.163	0.501
8546	8546	0.126	0.754	4.172	1.000	230.698	340.412	341.413	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	230.448	340.161	341.163	0.501
8547	8547	0.126	0.754	4.172	1.000	349.429	415.558	341.413	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	349.179	415.307	341.163	0.501
8548	8548	0.126	0.754	4.172	1.000	130.504	151.044	341.914	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	130.253	150.793	341.664	0.501
8549	8549	0.377	2.026	1.936	1.000	371.806	202.477	341.914	0.647	0.373	0.000	-45.000	-0.000	0.000	1.732	Infinity	Infinity	371.722	201.892	341.664	0.501
8550	8550	0.126	0.754	4.172	1.000	110.966	208.656	341.914	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	110.715	208.405	341.664	0.501
8551	8551	0.503	2.688	1.474	1.000	369.092	272.780	342.040	0.970	0.396	0.000	0.000	-18.435	90.000	2.449	Infinity	Infinity	368.216	272.530	341.664	0.501
8552	8552	0.126	0.754	4.172	1.000	285.805	286.306	341.914	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	285.555	286.056	341.664	0.501
8553	8553	0.126	0.754	4.172	1.000	259.755	308.850	341.914	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	259.504	308.600	341.664	0.501
8554	8554	0.126	0.754	4.172	1.000	230.197	339.410	341.914	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	229.947	339.159	341.664	0.501
8555	8555	0.754	3.918	1.070	1.000	348.928	415.892	341.998	1.350	0.479	0.270	15.875	8.553	-40.699	2.816	5.007	1.778	348.177	415.307	341.664	0.501
8556	8556	0.126	0.754	4.172	1.000	133.009	153.047	342.415	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	132.758	152.797	342.165	0.501
8557	8557	0.126	0.754	4.172	1.000	368.967	272.279	342.415	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	368.717	272.029	342.165	0.501
8558	8558	209.720	203.047	0.594	1.500	191.304	286.736	347.004	4.595	3.574	3.236	74.850	-41.413	-115.332	1.286	1.420	1.104	190.871	286.557	346.674	2.839
8559	8559	0.126	0.754	4.172	1.000	190.119	288.310	342.415	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	189.869	288.060	342.165	0.501
8560	8560	8.298	21.339	0.801	1.500	108.985	293.214	343.827	1.710	1.240	1.041	-0.110	18.001	-88.517	1.379	1.643	1.191	108.711	293.070	343.668	1.002
8561	8561	0.126	0.754	4.172	1.000	455.135	378.987	342.415	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	454.884	378.736	342.165	0.501
8562	8562	0.754	3.484	1.522	1.000	308.516	408.794	342.749	0.647	0.560	0.373	0.000	-35.264	0.000	1.155	1.732	1.500	308.099	408.294	342.165	0.501
8563	8563	0.126	0.754	4.172	1.000	203.145	480.684	342.415	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	202.894	480.434	342.165	0.501
8564	8564	23.260	49.705	0.498	0.000	202.985	482.125	345.432	2.684	1.768	1.371	34.729	-56.941	19.993	1.518	1.959	1.290	202.894	481.436	344.670	1.169
8565	8565	0.126	0.754	4.172	1.000	200.640	482.187	342.415	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	200.389	481.937	342.165	0.501
8566	8566	7.795	20.991	0.743	1.000	249.986	530.959	344.379	2.032	1.008	0.986	47.625	-45.678	-151.575	2.015	2.061	1.023	249.986	530.531	344.169	0.835
8567	8567	0.126	0.754	4.172	1.000	133.509	153.047	342.916	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	133.259	152.797	342.666	0.501
8568	8568	0.126	0.754	4.172	1.000	92.430	220.178	342.916	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	92.179	219.927	342.666	0.501
8569	8569	0.126	0.754	4.172	1.000	89.925	222.182	342.916	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	89.674	221.931	342.666	0.501
8570	8570	0.126	0.754	4.172	1.000	83.412	303.340	342.916	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	83.162	303.089	342.666	0.501
8571	8571	0.251	1.416	2.519	1.000	321.876	435.346	342.916	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	321.625	434.845	342.666	0.501
8572	8572	0.126	0.754	4.172	1.000	322.377	436.098	342.916	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	322.126	435.847	342.666	0.501
8573	8573	0.126	0.754	4.172	1.000	395.519	558.335	342.916	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	395.268	558.085	342.666	0.501
8574	8574	0.126	0.754	4.172	1.000	260.757	192.624	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	260.506	192.374	343.167	0.501
8575	8575	0.126	0.754	4.172	1.000	318.369	284.804	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	318.118	284.553	343.167	0.501
8576	8576	0.126	0.754	4.172	1.000	106.457	292.819	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	106.206	292.569	343.167	0.501
8577	8577	0.126	0.754	4.172	1.000	320.874	432.591	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	320.623	432.340	343.167	0.501
8578	8578	12.573	32.315	0.530	1.000	333.518	525.747	346.032	2.711	1.320	1.013	45.151	-55.248	5.216	2.054	2.675	1.302	333.147	525.020	345.171	0.835
8579	8579	0.126	0.754	4.172	1.000	306.846	546.813	343.417	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	306.596	546.562	343.167	0.501
8580	8580	0.377	2.026	1.936	1.000	395.352	558.836	343.751	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	395.268	558.586	343.167	0.501
8581	8581	0.126	0.754	4.172	1.000	109.463	209.657	343.918	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	109.212	209.407	343.668	0.501
8582	8582	0.251	1.416	2.519	1.000	106.457	292.068	343.918	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	106.206	291.567	343.668	0.501
8583	8583	0.126	0.754	4.172	1.000	92.430	320.874	343.918	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	92.179	320.623	343.668	0.501
8584	8584	0.126	0.754	4.172	1.000	549.819	331.394	343.918	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	549.568	331.144	343.668	0.501
8585	8585	1.635	6.295	1.211	1.000	467.466	378.370	344.419	0.962	0.694	0.520	70.277	-39.198	-102.396	1.386	1.848	1.334	466.907	377.734	343.668	0.501
8586	8586	0.754	3.484	1.522	1.000	314.027	396.187	344.169	0.647	0.560	0.373	-45.000	-0.000	90.000	1.155	1.732	1.500	313.610	395.769	343.668	0.501
8587	8587	0.126	0.754	4.172	1.000	497.717	508.238	343.918	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	497.467	507.987	343.668	0.501
8588	8588	0.251	1.416	2.519	1.000	307.347	545.811	344.169	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	307.097	545.560	343.668	0.501
8589	8589	0.126	0.754	4.172	1.000	306.846	546.312	343.918	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	306.596	546.061	343.668	0.501
8590	8590	0.126	0.754	4.172	1.000	122.488	558.836	343.918	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	122.238	558.586	343.668	0.501
8591	8591	0.251	1.416	2.519	1.000	247.982	564.848	343.918	0.560	0.000	0.000	-180.000	0.000	0.000	Infinity	Infinity	NaN	247.481	564.597	343.668	0.501
8592	8592	219.150	211.182	0.577	3.500	563.618	143.414	348.181	5.228	3.719	2.940	69.226	-22.210	-44.447	1.405	1.778	1.265	563.094	142.777	347.676	2.839
8593	8593	0.880	4.424	1.012	1.000	431.732	157.556	345.350	1.399	0.496	6.355E-14	180.000	-85.692	-90.000	2.817	2.201E13	7.811E12	431.338	157.306	344.169	0.501
8594	8594	0.880	3.856	1.529	1.000	365.174	228.981	344.634	0.599	0.599	0.453	45.000	7.326E-6	-125.264	1.000	1.323	1.323	364.709	228.444	344.169	0.501
8595	8595	0.126	0.754	4.172	1.000	106.958	292.318	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	106.707	292.068	344.169	0.501
8596	8596	0.126	0.754	4.172	1.000	283.301	311.355	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	283.050	311.105	344.169	0.501
8597	8597	0.126	0.754	4.172	1.000	467.158	369.468	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	466.907	369.218	344.169	0.501
8598	8598	1.760	7.244	0.922	1.000	423.180	389.543	345.385	1.249	0.642	0.614	22.265	42.791	-9.899	1.947	2.035	1.045	422.822	389.257	345.171	0.668
8599	8599	0.126	0.754	4.172	1.000	315.363	396.521	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	315.112	396.270	344.169	0.501
8600	8600	0.126	0.754	4.172	1.000	351.934	415.057	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	351.683	414.806	344.169	0.501
8601	8601	0.629	3.153	1.426	1.000	351.633	415.558	345.020	0.868	0.501	0.000	0.000	-71.565	90.000	1.732	Infinity	Infinity	351.183	415.307	344.169	0.501
8602	8602	0.126	0.754	4.172	1.000	498.218	508.238	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	497.968	507.987	344.169	0.501
8603	8603	0.377	2.026	1.936	1.000	334.233	526.273	344.753	0.647	0.373	0.000	0.000	45.000	-90.000	1.732	Infinity	Infinity	334.149	526.022	344.169	0.501
8604	8604	0.126	0.754	4.172	1.000	130.003	557.834	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	129.752	557.584	344.169	0.501
8605	8605	0.126	0.754	4.172	1.000	132.508	558.836	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	132.257	558.586	344.169	0.501
8606	8606	0.126	0.754	4.172	1.000	361.452	567.353	344.419	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	361.202	567.102	344.169	0.501
8607	8607	0.126	0.754	4.172	1.000	107.459	208.656	344.920	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	107.208	208.405	344.670	0.501
8608	8608	0.126	0.754	4.172	1.000	204.147	482.688	344.920	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	203.896	482.438	344.670	0.501
8609	8609	7.167	25.373	0.356	1.000	308.182	542.779	347.452	3.235	1.146	0.830	-62.765	-45.419	-151.805	2.824	3.899	1.381	308.099	541.553	348.177	0.668
8610	8610	0.126	0.754	4.172	1.000	564.848	155.552	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	564.597	155.302	345.171	0.501
8611	8611	0.126	0.754	4.172	1.000	564.347	156.053	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	564.096	155.803	345.171	0.501
8612	8612	1.635	6.450	1.126	1.000	256.749	233.165	345.961	0.894	0.797	0.537	108.919	-62.415	-8.638	1.122	1.666	1.485	256.499	232.953	345.672	0.668
8613	8613	0.126	0.754	4.172	1.000	363.456	241.720	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	363.206	241.469	345.171	0.501
8614	8614	0.126	0.754	4.172	1.000	459.142	368.967	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	458.892	368.717	345.171	0.501
8615	8615	0.126	0.754	4.172	1.000	457.138	370.470	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	456.888	370.220	345.171	0.501
8616	8616	0.126	0.754	4.172	1.000	422.571	387.002	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	422.321	386.752	345.171	0.501
8617	8617	0.126	0.754	4.172	1.000	361.452	567.353	345.421	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	361.202	567.102	345.171	0.501
8618	8618	0.126	0.754	4.172	1.000	549.318	231.199	345.922	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	549.067	230.949	345.672	0.501
8619	8619	15.465	35.856	0.587	1.500	499.811	301.380	348.309	2.701	1.385	1.085	19.651	-46.451	113.333	1.950	2.489	1.276	499.471	301.085	347.676	1.169
8620	8620	0.251	1.416	2.519	1.000	458.140	369.719	345.922	0.560	0.000	0.000	0.000	0.000	-0.000	Infinity	Infinity	NaN	457.890	369.218	345.672	0.501
8621	8621	0.503	2.583	1.661	1.000	356.818	398.900	346.298	0.560	0.560	0.280	-45.000	1.462E-5	125.264	1.000	2.000	2.000	356.693	398.775	345.672	0.501
8622	8622	0.126	0.754	4.172	1.000	402.532	512.747	345.922	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	402.282	512.496	345.672	0.501
8623	8623	0.126	0.754	4.172	1.000	135.513	559.337	345.922	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	135.263	559.087	345.672	0.501
8624	8624	0.126	0.754	4.172	1.000	563.846	157.055	346.423	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	563.595	156.805	346.173	0.501
8625	8625	0.126	0.754	4.172	1.000	283.301	182.605	346.423	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	283.050	182.354	346.173	0.501
8626	8626	34.576	80.216	0.262	-3.000	346.154	221.490	349.941	4.163	1.839	1.596	-21.492	61.876	-133.042	2.263	2.608	1.152	345.672	221.430	351.182	1.169
8627	8627	0.126	0.754	4.172	1.000	346.924	222.182	346.423	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	346.674	221.931	346.173	0.501
8628	8628	82.228	141.700	0.269	-2.000	483.964	233.520	351.578	5.163	3.231	2.031	-11.824	-47.494	37.572	1.598	2.543	1.591	483.440	233.454	350.681	1.503
8629	8629	0.126	0.754	4.172	1.000	498.719	299.833	346.423	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	498.469	299.582	346.173	0.501
8630	8630	0.251	1.416	2.519	1.000	423.072	388.505	346.674	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	422.822	388.255	346.173	0.501
8631	8631	0.126	0.754	4.172	1.000	316.365	397.022	346.423	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	316.114	396.771	346.173	0.501
8632	8632	0.126	0.754	4.172	1.000	331.895	419.064	346.423	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	331.645	418.814	346.173	0.501
8633	8633	352.300	379.464	0.257	1.500	237.407	503.905	358.410	11.988	3.156	2.710	8.110	-46.581	-152.327	3.799	4.424	1.165	237.962	504.480	359.198	2.505
8634	8634	0.251	1.416	2.519	1.000	360.952	567.353	346.674	0.560	0.000	0.000	0.000	-90.000	-90.000	Infinity	Infinity	NaN	360.701	567.102	346.173	0.501
8635	8635	0.629	3.110	1.485	1.000	402.733	196.833	347.125	0.708	0.569	0.279	-45.000	-3.460E-15	107.632	1.245	2.540	2.040	402.282	196.382	346.674	0.501
8636	8636	0.126	0.754	4.172	1.000	483.189	231.199	346.924	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	482.939	230.949	346.674	0.501
8637	8637	0.126	0.754	4.172	1.000	483.189	232.702	346.924	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	482.939	232.452	346.674	0.501
8638	8638	0.126	0.754	4.172	1.000	444.113	238.714	346.924	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	443.863	238.463	346.674	0.501
8639	8639	0.126	0.754	4.172	1.000	445.616	305.844	346.924	0.000	0.000	0.000	0.000	-0.000	0.000	NaN	NaN	NaN	445.366	305.594	346.674	0.501
8640	8640	0.629	3.059	1.561	1.000	446.017	306.646	347.125	0.661	0.501	0.340	-49.609	-31.212	117.271	1.319	1.946	1.475	445.867	306.095	346.674	0.501
